Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wska?nik;Czas u?redniania;?rednia;Min;Maks;Maks (S8max);Liczba pomiarów;Kompletno?? ;Liczba Lato/Zima;;;;;;
(-);(-);(-);(-);(-);(-);(-);[mg/m3];[mg/m3];[mg/m3];[mg/m3];(-);[%];(-);;;;;;
2020;dolno?l?skie;PL0205;strefa dolno?l?ska_2;DsLubanMieszMOB;CO;1g;0,4;0,2;2,8;2,5;8700;99,0;1,0;;;;;;
2020;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,4;0,1;3,6;1,9;8674;98,7;1,0;;;;;;
2020;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;CO;1g;0,4;0,2;3,0;1,7;8527;97,1;1,0;;;;;;
2020;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,3;0,1;2,1;1,3;8548;97,3;1,0;;;;;;
2020;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,4;0,1;4,2;3,4;8606;98,0;1,0;;;;;;
2020;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,5;0,0;5,3;3,4;7252;82,6;0,7;;;;;;
2020;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,1;0,7;0,6;8494;96,7;1,0;;;;;;
2020;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,4;0,0;2,8;2,0;8614;98,1;1,0;;;;;;
2020;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,3;0,1;2,8;2,2;8349;95,0;0,9;;;;;;
2020;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,1;1,3;0,9;8271;94,2;0,9;;;;;;
2020;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,3;0,0;2,2;1,5;7878;89,7;0,9;;;;;;
2020;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,4;0,1;4,3;3,1;7815;89,0;0,8;;;;;;
2020;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,2;0,0;2,5;1,3;8645;98,4;1,0;;;;;;
2020;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,5;0,2;3,3;2,0;8712;99,2;1,0;;;;;;
2020;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,5;0,2;2,8;2,4;8632;98,3;1,0;;;;;;
2020;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,5;0,2;3,1;2,5;8523;97,0;1,1;;;;;;
2020;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,5;0,2;3,1;2,5;8671;98,7;1,0;;;;;;
2020;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,5;0,2;3,9;3,5;8765;99,8;1,0;;;;;;
2020;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;0,7;0,2;3,5;2,6;8671;98,7;1,0;;;;;;
2020;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,4;0,1;1,8;1,7;8536;97,2;1,0;;;;;;
2020;ma?opolskie;PL1202;miasto Tarnów;MpTarRoSitko;CO;1g;0,6;0,2;6,3;4,4;8581;97,7;1,0;;;;;;
2020;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;3,0;1,5;8694;99,0;1,0;;;;;;
2020;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,5;0,1;3,7;2,9;8550;97,3;1,0;;;;;;
2020;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,5;0,2;2,8;1,8;8751;99,6;1,0;;;;;;
2020;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,3;0,2;2,2;1,4;8706;99,1;1,0;;;;;;
2020;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,1;4,1;2,6;8666;98,7;1,0;;;;;;
2020;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,1;0,9;0,7;8701;99,1;1,0;;;;;;
2020;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;CO;1g;0,4;0,1;3,9;2,8;8608;98,0;1,0;;;;;;
2020;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,3;0,1;2,3;1,9;8211;93,5;1,0;;;;;;
2020;podkarpackie;PL1801;miasto Rzeszów;PkRzeszPilsu;CO;1g;0,4;0,1;2,9;2,2;8766;99,8;1,0;;;;;;
2020;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,3;0,0;2,8;1,8;8743;99,5;1,0;;;;;;
2020;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,3;0,0;2,6;1,7;8743;99,5;1,0;;;;;;
2020;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,3;0,1;2,2;1,8;8127;92,5;0,9;;;;;;
2020;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,3;0,1;1,3;1,1;8374;95,3;1,0;;;;;;
2020;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,3;0,1;2,0;1,5;8656;98,5;1,0;;;;;;
2020;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,3;0,1;1,6;1,1;8478;96,5;1,0;;;;;;
2020;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;1,5;0,9;8505;96,8;1,0;;;;;;
2020;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,1;0,9;8423;95,9;1,0;;;;;;
2020;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,4;0,1;2,6;1,5;7856;89,4;0,8;;;;;;
2020;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,3;0,1;2,2;1,6;8109;92,3;1,1;;;;;;
2020;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,4;0,1;2,2;1,6;8754;99,7;1,0;;;;;;
2020;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,5;0,1;2,4;2,0;8686;98,9;1,0;;;;;;
2020;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,4;0,1;5,2;4,2;8733;99,4;1,0;;;;;;
2020;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,5;0,1;5,6;4,8;8693;99,0;1,0;;;;;;
2020;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikor2;CO;1g;0,4;0,1;3,3;2,9;8705;99,1;1,0;;;;;;
2020;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielPartyz;CO;1g;0,5;0,2;3,7;3,0;8663;98,6;1,0;;;;;;
2020;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,5;0,1;5,4;4,6;8750;99,6;1,0;;;;;;
2020;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,3;0,1;3,0;2,7;8766;99,8;1,0;;;;;;
2020;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,4;0,1;3,3;2,8;8762;99,7;1,0;;;;;;
2020;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielTargow;CO;1g;0,6;0,1;3,7;3,2;8739;99,5;1,0;;;;;;
2020;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkOstrOsSlonMOB;CO;1g;0,5;0,1;4,2;3,4;8511;96,9;1,1;;;;;;
2020;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;3,1;1,3;8775;99,9;1,0;;;;;;
2020;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,3;0,1;1,4;1,1;8525;97,1;1,0;;;;;;
2020;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,3;0,0;3,4;1,6;8715;99,2;1,0;;;;;;
2020;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrPilsud;CO;1g;0,3;0,1;2,3;1,4;8704;99,1;1,0;;;;;;
2020;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,4;0,1;2,8;2,2;7975;90,8;1,2;;;;;;
2020;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,4;0,2;2,1;1,5;8689;98,9;1,0;;;;;;
2020;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;CO;1g;0,3;0,0;1,9;1,4;8536;97,2;1,0;;;;;;
2020;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,2;0,1;1,7;1,3;8577;97,6;1,0;;;;;;
2020;wielkopolskie;PL3003;strefa wielkopolska;WpKozieosLes;CO;1g;0,3;0,0;1,4;0,8;8648;98,5;1,0;;;;;;
2020;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,3;0,1;3,5;2,8;8661;98,6;1,0;;;;;;
2020;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPils02;CO;1g;0,3;0,1;1,5;0,8;8594;97,8;1,0;;;;;;
2020;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczecPrze;CO;1g;0,2;0,0;1,8;1,3;8547;97,3;1,1;;;;;;
2021;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,6;0,2;3,0;2,6;8395;95,8;1,0;;;;;;
2021;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,2;1,9;1,8;8605;98,2;1,0;;;;;;
2021;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,4;0,2;2,5;1,7;8695;99,3;1,0;;;;;;
2021;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,1;3,0;2,5;8637;98,6;1,0;;;;;;
2021;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;CO;1g;0,4;0,2;2,4;2,0;8548;97,6;1,0;;;;;;
2021;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,5;0,1;5,6;4,7;8550;97,6;1,0;;;;;;
2021;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,3;0,1;3,7;2,0;8631;98,5;1,0;;;;;;
2021;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,5;0,1;4,0;3,2;8733;99,7;1,0;;;;;;
2021;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,5;0,0;5,0;3,7;8729;99,6;1,0;;;;;;
2021;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,1;1,0;0,9;8255;94,2;0,9;;;;;;
2021;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,3;0,0;3,9;2,4;8149;93,0;1,1;;;;;;
2021;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,4;0,0;2,8;2,0;8404;95,9;1,1;;;;;;
2021;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,1;1,5;1,0;8542;97,5;1,0;;;;;;
2021;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,4;0,2;2,9;1,9;8570;97,8;1,0;;;;;;
2021;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,4;0,1;3,0;2,3;8633;98,6;1,0;;;;;;
2021;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,3;0,0;2,9;1,8;8558;97,7;1,0;;;;;;
2021;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,5;0,2;3,4;2,2;8750;99,9;1,0;;;;;;
2021;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,5;0,2;2,7;2,0;8720;99,5;1,0;;;;;;
2021;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,5;0,2;3,7;2,8;8615;98,3;1,0;;;;;;
2021;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,5;0,2;3,2;2,4;8616;98,4;1,0;;;;;;
2021;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,5;0,2;4,2;2,9;8476;96,8;1,1;;;;;;
2021;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;0,7;0,2;3,7;2,5;8687;99,2;1,0;;;;;;
2021;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,3;0,1;1,9;1,7;8661;98,9;1,0;;;;;;
2021;ma?opolskie;PL1202;miasto Tarnów;MpTarRoSitko;CO;1g;0,6;0,3;3,9;3,2;8623;98,4;1,0;;;;;;
2021;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;2,3;1,8;8668;98,9;1,0;;;;;;
2021;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,4;0,1;3,1;2,7;8554;97,6;1,0;;;;;;
2021;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,6;0,2;2,8;1,9;8702;99,3;1,0;;;;;;
2021;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,4;0,1;2,5;1,9;8729;99,6;1,0;;;;;;
2021;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,2;4,6;3,0;8056;92,0;1,2;;;;;;
2021;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,2;1,3;1,2;8507;97,1;1,0;;;;;;
2021;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;CO;1g;0,4;0,1;4,5;3,7;8557;97,7;1,0;;;;;;
2021;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,4;0,1;2,1;1,7;8459;96,6;1,0;;;;;;
2021;podkarpackie;PL1801;miasto Rzeszów;PkRzeszPilsu;CO;1g;0,4;0,1;4,2;3,2;8734;99,7;1,0;;;;;;
2021;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,3;0,0;3,4;2,7;8630;98,5;1,0;;;;;;
2021;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,3;0,0;3,0;2,6;8712;99,5;1,0;;;;;;
2021;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,4;0,1;3,2;2,0;8350;95,3;1,1;;;;;;
2021;podlaskie;PL2002;strefa podlaska;PdAugustowUz;CO;1g;0,3;0,1;2,9;2,2;8716;99,5;1,0;;;;;;
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczkow;CO;1g;0,3;0,1;1,9;1,5;8570;97,8;1,0;;;;;;
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPowWars;CO;1g;0,4;0,2;2,8;2,1;8600;98,2;1,0;;;;;;
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwole;CO;1g;0,3;0,2;1,8;1,1;8555;97,7;1,0;;;;;;
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPorebsk;CO;1g;0,3;0,1;1,9;1,3;8614;98,3;1,0;;;;;;
2021;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBiPlowc;CO;1g;0,3;0,2;1,4;1,1;8074;92,2;1,0;;;;;;
2021;pomorskie;PL2202;strefa pomorska;PmLebMalczew;CO;1g;0,4;0,1;3,1;2,0;8364;95,5;1,0;;;;;;
2021;pomorskie;PL2202;strefa pomorska;PmMalMickiew;CO;1g;0,4;0,2;2,0;1,2;8462;96,6;0,9;;;;;;
2021;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabroTysia;CO;1g;0,4;0,1;2,2;1,8;8546;97,6;1,0;;;;;;
2021;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,5;0,2;2,1;1,7;8721;99,6;1,0;;;;;;
2021;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,4;0,1;3,2;2,9;8588;98,0;1,0;;;;;;
2021;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,5;0,2;4,5;3,4;8731;99,7;1,0;;;;;;
2021;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikor2;CO;1g;0,5;0,2;2,8;2,7;8746;99,8;1,0;;;;;;
2021;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielPartyz;CO;1g;0,5;0,2;2,6;2,1;8393;95,8;1,0;;;;;;
2021;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,5;0,2;4,9;2,8;8720;99,5;1,0;;;;;;
2021;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,1;3,3;2,6;8718;99,5;1,0;;;;;;
2021;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,5;0,1;4,1;3,3;8639;98,6;1,0;;;;;;
2021;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielWarsz1;CO;1g;0,5;0,0;4,1;2,6;7832;89,4;1,1;;;;;;
2021;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkSandZielnaMOB;CO;1g;0,3;0,1;1,6;1,3;8614;98,3;1,0;;;;;;
2021;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;1,7;1,0;8667;98,9;1,0;;;;;;
2021;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,3;0,1;1,8;1,4;8671;99,0;1,0;;;;;;
2021;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,4;0,1;2,1;1,4;8521;97,3;1,0;;;;;;
2021;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrPilsud;CO;1g;0,3;0,1;1,9;1,4;8741;99,8;1,0;;;;;;
2021;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,3;-0,1;4,6;3,3;8635;98,6;1,0;;;;;;
2021;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,4;0,2;2,7;2,1;8655;98,8;1,0;;;;;;
2021;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;CO;1g;0,3;0,0;2,8;1,9;8649;98,7;1,0;;;;;;
2021;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,3;0,0;1,7;1,5;8645;98,7;1,0;;;;;;
2021;wielkopolskie;PL3003;strefa wielkopolska;WpKozieosLes;CO;1g;0,3;0,0;1,6;1,3;8622;98,4;1,0;;;;;;
2021;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,4;0,1;2,7;2,2;8204;93,7;1,1;;;;;;
2021;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPilsud;CO;1g;0,3;0,0;2,1;1,2;8744;99,8;1,0;;;;;;
2021;zachodniopomorskie;PL3202;miasto Koszalin;ZpKoszArKraj;CO;1g;0,2;0,0;1,9;1,3;8382;95,7;1,1;;;;;;
2021;zachodniopomorskie;PL3203;strefa zachodniopomorska;ZpSzczecPrze;CO;1g;0,3;0,0;2,0;1,4;8719;99,5;1,0;;;;;;
2022;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,6;0,2;3,2;2,0;8683;99,1;1,0;;;;;;
2022;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,2;2,1;1,4;8450;96,5;1,0;;;;;;
2022;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,4;0,2;2,9;2,3;8688;99,2;1,0;;;;;;
2022;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,2;3,0;2,4;8499;97,0;1,0;;;;;;
2022;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;CO;1g;0,4;0,1;2,6;2,0;8679;99,1;1,0;;;;;;
2022;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,4;0,1;3,3;2,7;8743;99,8;1,0;;;;;;
2022;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,3;0,1;2,7;2,2;8667;98,9;1,0;;;;;;
2022;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,4;0,1;2,8;2,1;8698;99,3;1,0;;;;;;
2022;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,4;0,0;4,4;3,4;8255;94,2;1,1;;;;;;
2022;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,2;0,1;0,8;0,6;7575;86,5;0,9;;;;;;
2022;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,3;0,0;3,0;2,3;8628;98,5;1,0;;;;;;
2022;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,3;0,0;1,6;1,1;8641;98,6;1,0;;;;;;
2022;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,4;0,1;1,2;0,9;8395;95,8;1,0;;;;;;
2022;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,4;0,1;2,6;2,2;8209;93,7;1,1;;;;;;
2022;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,3;0,0;2,9;2,0;8428;96,2;1,1;;;;;;
2022;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,2;0,0;2,8;1,8;8456;96,5;1,1;;;;;;
2022;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,4;0,2;2,8;1,9;8720;99,5;1,0;;;;;;
2022;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,5;0,2;2,5;1,8;8645;98,7;1,0;;;;;;
2022;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,4;0,2;2,8;2,2;8732;99,7;1,0;;;;;;
2022;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,4;0,2;3,5;2,7;8672;99,0;1,0;;;;;;
2022;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,5;0,1;4,1;3,5;8753;99,9;1,0;;;;;;
2022;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,4;0,1;2,3;1,6;8661;98,9;1,0;;;;;;
2022;ma?opolskie;PL1202;miasto Tarnów;MpTarRoSitko;CO;1g;0,5;0,2;2,8;2,3;8674;99,0;1,0;;;;;;
2022;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,3;0,1;1,7;1,4;8678;99,1;1,0;;;;;;
2022;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,4;0,0;3,5;2,8;8686;99,2;1,0;;;;;;
2022;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,5;0,2;3,2;2,5;8537;97,5;1,1;;;;;;
2022;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,3;0,1;1,5;1,1;8533;97,4;1,0;;;;;;
2022;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,1;3,2;2,7;7871;89,9;0,8;;;;;;
2022;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,1;1,0;0,9;8679;99,1;1,0;;;;;;
2022;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;CO;1g;0,4;0,1;4,1;3,1;8380;95,7;1,1;;;;;;
2022;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,3;0,1;1,8;1,4;8651;98,8;1,0;;;;;;
2022;podkarpackie;PL1801;miasto Rzeszów;PkRzeszPilsu;CO;1g;0,4;0,1;2,6;2,0;8662;98,9;1,0;;;;;;
2022;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,4;0,0;3,3;2,5;8627;98,5;1,0;;;;;;
2022;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,3;0,0;1,9;1,7;8725;99,6;1,0;;;;;;
2022;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,3;0,1;2,2;1,7;8625;98,5;1,0;;;;;;
2022;podlaskie;PL2002;strefa podlaska;PdAugustowUz;CO;1g;0,2;0,1;3,0;2,3;8619;98,4;1,0;;;;;;
2022;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczkow;CO;1g;0,3;0,1;1,6;1,3;8429;96,2;1,0;;;;;;
2022;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPowWars;CO;1g;0,3;0,1;3,9;1,8;8544;97,5;1,0;;;;;;
2022;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwole;CO;1g;0,3;0,1;2,1;1,6;8601;98,2;1,0;;;;;;
2022;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPorebsk;CO;1g;0,3;0,1;1,8;1,3;8604;98,2;1,0;;;;;;
2022;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBiPlowc;CO;1g;0,3;0,1;1,3;1,0;8594;98,1;1,0;;;;;;
2022;pomorskie;PL2202;strefa pomorska;PmLebMalczew;CO;1g;0,4;0,1;2,8;2,1;8543;97,5;1,0;;;;;;
2022;pomorskie;PL2202;strefa pomorska;PmMalMickiew;CO;1g;0,3;0,2;3,5;1,8;8401;95,9;0,9;;;;;;
2022;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabroTysia;CO;1g;0,3;0,1;1,6;1,3;8736;99,7;1,0;;;;;;
2022;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,4;0,1;1,7;1,4;8694;99,2;1,0;;;;;;
2022;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,3;0,1;2,8;2,4;8707;99,4;1,0;;;;;;
2022;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,4;0,1;2,6;2,0;8709;99,4;1,0;;;;;;
2022;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikor2;CO;1g;0,4;0,1;2,2;1,7;8749;99,9;1,0;;;;;;
